Date,Total Rainfall,Rainfall Anomaly,Temperature Anomaly
2015-06-01,23.55333333333333,-3.8266666666666667,0.21000000000000005
2015-09-01,13.113333333333335,-5.976666666666667,0.49333333333333335
2015-12-01,42.69333333333333,7.23,2.06
2016-03-01,60.40333333333333,-13.009999999999998,1.2066666666666668
2016-06-01,34.77,7.390000000000001,1.7966666666666666
2016-09-01,36.46,17.37,0.5533333333333333
2016-12-01,45.73,10.266666666666667,0.3666666666666667
2017-03-01,94.55333333333334,21.14,1.07
2017-06-01,16.51,-10.87,0.46
2017-09-01,12.729999999999999,-6.359999999999999,1.4366666666666668
2017-12-01,41.02,5.556666666666666,1.21
2018-03-01,78.53666666666666,5.123333333333333,1.1
2018-06-01,11.88,-15.5,1.0
2018-09-01,10.096666666666666,-8.993333333333332,0.68
2018-12-01,34.77,-0.6933333333333339,1.6466666666666665
2019-03-01,52.76666666666667,-20.646666666666665,2.08
2019-06-01,18.01,-9.37,0.75
2019-09-01,8.626666666666667,-10.463333333333333,1.0
2019-12-01,12.5,-22.963333333333335,2.19
2020-03-01,76.49666666666667,3.0833333333333335,0.9766666666666666
2020-06-01,17.88,-9.5,0.7066666666666667
2020-09-01,16.433333333333334,-2.6566666666666667,1.6166666666666665
2020-12-01,51.38666666666668,15.923333333333332,1.2166666666666668
2021-03-01,81.96666666666667,8.553333333333333,0.05333333333333334
2021-06-01,21.30333333333333,-6.076666666666667,0.3433333333333333
2021-09-01,15.796666666666667,-3.2933333333333334,1.3766666666666667
2021-12-01,50.18000000000001,14.716666666666667,0.4566666666666667
2022-03-01,70.85333333333334,-2.56,0.9400000000000001
2022-06-01,32.87,5.489999999999999,1.04
2022-09-01,27.78,8.69,0.4166666666666667
2022-12-01,65.06333333333333,29.599999999999998,-0.38999999999999996
2023-03-01,85.78666666666668,12.373333333333333,0.51
2023-06-01,26.233333333333334,-1.1466666666666665,0.013333333333333345
2023-09-01,16.01,-4.364999999999999,1.74
2023-12-01,,,
